opendate,trade,changeratio,turnover,netamount,ratioamount
2019-07-12,12.77,-0.00156372,145.744,-21987664.15,-0.0734962
2019-07-15,12.76,-0.000783085,302.575,13988589.27,0.022953
2019-07-16,12.66,-0.00783699,180.091,-65577862.81,-0.178804
2019-07-17,12.81,0.0118483,240.521,-29004159.67,-0.05882
2019-07-18,12.36,-0.0351288,236.6,-146181897.66,-0.307164
2019-07-19,12.46,0.00809062,139.587,1117468.57,0.00397649
2019-07-22,12.25,-0.0168539,158.382,-26465121.41,-0.0845121
2019-07-23,12.43,0.0146939,126.272,16058594.69,0.0640221
2019-07-24,13.06,0.0506838,472.136,168425276.51,0.171189
2019-07-25,13.41,0.0267994,538.125,172771707.16,0.149386
2019-07-26,13.25,-0.0119314,255.459,-68742636.29,-0.125816
2019-07-29,13.31,0.0045283,292.992,-2342758.01,-0.00371339
2019-07-30,13.39,0.00601052,196.15,10192456.54,0.0241122
2019-07-31,13.67,0.0209111,370.122,76503422.68,0.0945623
2019-08-01,13.42,-0.0182882,271.612,-144545804.11,-0.246321
2019-08-02,12.89,-0.0394933,373.544,-74267278.43,-0.0957515
2019-08-05,12.62,-0.0209465,217.134,-50621658.81,-0.114095
2019-08-06,12.33,-0.0229794,327.657,-52578370.06,-0.081902
2019-08-07,12.24,-0.00729927,151.313,-47731444.12,-0.159054
2019-08-08,12.35,0.00898693,134.103,-62544943.27,-0.235321
2019-08-09,12.29,-0.0048583,174.176,-37801489.28,-0.10902
2019-08-12,12.86,0.0463792,264.117,50345144.98,0.0943254
2019-08-13,13.49,0.0489891,545.991,99107991.3,0.0847211
2019-08-14,13.69,0.0148258,705.515,39092635.94,0.0249579
2019-08-15,14.29,0.0438276,617.02,147431786.03,0.106853
2019-08-16,14.36,0.00489853,704.59,-46868606.27,-0.0283083
2019-08-19,15.09,0.0508357,846.64,173557216.22,0.0848043
2019-08-20,14.77,-0.0212061,432.735,-78310863.15,-0.0755615
2019-08-21,15.15,0.0257278,519.52,121973706.26,0.0973841
2019-08-22,14.82,-0.0217822,409.748,-153620242.1,-0.156077
2019-08-23,14.95,0.00877193,318.688,22478776.79,0.02939
2019-08-26,14.23,-0.0481605,545.967,-54256568.94,-0.0433853
2019-08-27,14.4,0.0119466,362.347,-3053329.37,-0.00363719
2019-08-28,14.08,-0.0222222,256.105,-77187675.95,-0.132375
2019-08-29,14.37,0.0205966,380.212,97955671.78,0.111889
2019-08-30,14.21,-0.0111343,335.224,24649136.65,0.0317218
2019-09-02,14.52,0.0218156,355.754,51745864.51,0.0628632
2019-09-03,15.01,0.0337466,544.027,70023566.49,0.0544757
2019-09-04,15.13,0.00799467,454.841,25459863.28,0.0231774
2019-09-05,15.2,0.00462657,601.115,21985028.47,0.0147989
2019-09-06,15.31,0.00723684,409.389,48968546.11,0.0482881
2019-09-09,15.36,0.00326584,516.327,-45899936.39,-0.0360445
2019-09-10,15.1,-0.0169271,357.982,-27023996.58,-0.0309322
2019-09-11,15.21,0.00728477,373.062,121748664.76,0.132755
2019-09-12,15.31,0.00657462,601.253,137647283.24,0.0930663
2019-09-16,14.88,-0.0280862,452.208,-21780125.79,-0.0201845
2019-09-17,14.17,-0.0477151,404.631,-70955537.82,-0.0758273
2019-09-18,14.36,0.0134086,322.665,69420691.23,0.0931117
2019-09-19,14.49,0.00905292,198.69,10519388.26,0.0228207
2019-09-20,14.49,0.0,266.822,-38808870.09,-0.062076
2019-09-23,14.21,-0.0193237,222.519,-83188422.02,-0.164253
2019-09-24,15.59,0.0971147,996.271,237246164.05,0.0976976
2019-09-25,15.34,-0.0160359,612.113,-110730220.48,-0.0733115
2019-09-26,15.03,-0.0202086,641.648,-217678389.33,-0.137602
2019-09-27,15.07,0.00266134,374.333,14283793.14,0.0157731
2019-09-30,14.4,-0.0444592,280.611,-82438249.91,-0.125145
2019-10-08,14.6,0.0138889,289.793,-24081476.07,-0.0350304
2019-10-09,14.14,-0.0315068,269.742,5096914.43,0.00831305
2019-10-10,14.64,0.0288124,336.008,70852401.25,0.0903099
2019-10-11,14.82,0.0122951,302.764,35577929.68,0.0492385
2019-10-14,15.2,0.025641,370.432,68182397.82,0.074951
2019-10-15,14.91,-0.0190789,168.108,-65442190.64,-0.161124
2019-10-16,14.77,-0.00938967,150.929,-56684477.05,-0.156521
2019-10-17,15.14,0.0250508,330.706,97018812.85,0.120055
2019-10-18,15.23,0.00131492,257.587,56676708.68,0.0898364
2019-10-21,15.28,0.00328299,176.014,19441362.73,0.0454291
2019-10-22,15.81,0.0346859,534.984,268925530.55,0.198675
2019-10-23,16.11,0.0189753,675.75,276086825.38,0.157327
2019-10-24,16.19,0.00496586,310.567,47700068.75,0.0594078
2019-10-25,15.88,-0.0191476,328.468,-78582563.02,-0.0938509
2019-10-28,16.01,0.0081864,344.149,-41032688.25,-0.0461948
2019-10-29,15.7,-0.0193629,284.291,-91744309.42,-0.1255
2019-10-30,15.77,0.0044586,186.978,36029833.86,0.0761781
2019-10-31,15.35,-0.0266328,286.599,-41190963.97,-0.0577198
2019-11-01,15.59,0.0156352,176.74,66783847.39,0.151175
2019-11-04,15.78,0.0121873,302.193,47057315.15,0.0616786
2019-11-05,15.9,0.00760456,231.906,-25382701.46,-0.0429449
2019-11-06,15.62,-0.0176101,217.519,-98392694.38,-0.17825
2019-11-07,15.32,-0.0192061,349.696,-178912026.67,-0.208289
2019-11-08,16.0,0.0443864,485.83,176127009.17,0.142244
2019-11-11,15.58,-0.02625,246.338,-30646047.54,-0.049073
2019-11-12,15.78,0.012837,230.252,22685118.65,0.0397247
2019-11-13,15.66,-0.00760456,163.684,-45038134.32,-0.109559
2019-11-14,15.99,0.0210728,381.895,122495291.27,0.125726
2019-11-15,16.01,0.00125078,332.271,31553538.85,0.0364954
2019-11-18,15.94,-0.00437227,285.543,-37397371.68,-0.0507113
2019-11-19,16.08,0.00878294,240.924,-45685676.15,-0.0741893
2019-11-20,16.21,0.00808458,385.107,32704732.57,0.0325408
2019-11-21,16.8,0.0363973,573.701,369355628.35,0.240197
2019-11-22,16.82,0.00119048,426.447,-86869474.46,-0.0753759
2019-11-25,16.2,-0.0368609,418.241,-168647692.37,-0.153396
2019-11-26,16.39,0.0117284,269.317,143410614.66,0.202079
2019-11-27,16.54,0.007922,252.068,-64881321.48,-0.0967922
2019-11-28,16.38,-0.00967352,151.62,-29260006.47,-0.0729565
2019-11-29,16.66,0.017094,312.242,57526379.38,0.0687444
2019-12-02,17.02,0.0216086,379.731,118981000.81,0.114702
2019-12-03,17.09,0.00411281,302.279,33539140.15,0.0404936
2019-12-04,16.84,-0.0146284,223.003,-36942952.93,-0.0613086
2019-12-05,17.12,0.0166271,310.318,79850371.74,0.0937317
2019-12-06,16.79,-0.0204201,321.46,76767818.07,0.0878338
2019-12-09,17.56,0.0452381,556.589,392256485.89,0.219353
2019-12-10,17.75,0.0125499,277.665,67940810.46,0.0755077
2019-12-11,17.84,0.00507042,251.347,23836816.28,0.0291396
2019-12-12,17.79,-0.0016835,239.102,-61640192.72,-0.079074
2019-12-13,18.99,0.0674536,620.979,428867075.79,0.202276
2019-12-16,19.15,0.0121564,356.515,37461673.54,0.0300159
2019-12-17,19.02,-0.00678851,408.618,-48295516.6,-0.0336496
2019-12-18,18.93,-0.00473186,256.436,-26784876.18,-0.0300656
2019-12-19,18.16,-0.0406762,572.405,-141698455.8,-0.0740527
2019-12-20,18.15,0.0,265.109,115688004.11,0.130891
2019-12-23,17.86,-0.015978,226.833,34909509.99,0.0464883
2019-12-24,17.87,0.0,319.936,51885460.31,0.0499445
2019-12-25,18.08,0.0117515,251.898,69348138.92,0.0831049
2019-12-26,18.0,-0.00442478,187.498,-1547588.31,-0.00248432
2019-12-27,17.51,-0.0272222,270.29,-35498644.0,-0.0402354
2019-12-30,17.61,0.00571102,198.975,45952292.55,0.0717838
2019-12-31,18.27,0.0380682,366.868,238683047.73,0.195045
2020-01-02,18.38,0.0060208,316.79,-3668475.57,-0.00342676
2020-01-03,18.21,-0.00924918,251.582,-18895180.79,-0.0223896
2020-01-06,17.9,-0.0175631,307.289,-76391894.88,-0.0754351
2020-01-07,17.85,-0.0027933,269.252,-135520437.58,-0.154046
2020-01-08,17.52,-0.019037,275.974,-72923744.55,-0.0820878
2020-01-09,18.3,0.0445205,425.763,317435089.06,0.223917
2020-01-10,18.03,-0.0147541,206.576,-37787637.57,-0.0548483
2020-01-13,18.61,0.0321686,353.657,234655339.97,0.196669
2020-01-14,18.39,-0.0118216,252.097,44230215.71,0.0513082
2020-01-15,18.7,0.016857,222.673,121691180.93,0.160088
2020-01-16,18.41,-0.015508,220.085,99076640.02,0.131896
2020-01-17,18.99,0.0315046,351.53,162982240.31,0.134162
2020-01-20,19.34,0.0184308,316.506,-7418425.26,-0.00664518
2020-01-21,19.09,-0.0129266,252.132,-88387918.24,-0.0998684
2020-01-22,20.85,0.0921949,498.777,169662474.35,0.0928274
2020-01-23,20.0,-0.0407674,407.222,-67450961.97,-0.044861
2020-02-03,18.0,-0.1,69.8983,-259934400.0,-1.12354
2020-02-04,18.02,0.00111111,514.506,-1716498.6,-0.00101721
2020-02-05,18.69,0.0371809,458.821,1014606.43,0.000639546
2020-02-06,18.92,0.012306,289.516,33111232.06,0.0331247
2020-02-07,19.3,0.0200846,561.412,20362336.19,0.0102444
2020-02-10,18.91,-0.0202073,471.99,26371077.46,0.0163576
2020-02-11,19.23,0.0169223,397.256,109881561.68,0.0788353
2020-02-12,19.15,-0.00416017,298.727,-116118433.59,-0.110981
2020-02-13,18.42,-0.0381201,460.745,-69893263.64,-0.0442932
2020-02-14,18.35,-0.00380022,430.295,169229458.36,0.116848
