Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,ChangePct,ChangeAmt,Turnover,Code
2024-12-24,2371,297.73,301.81,302.9,295.51,64615,2621124739.5,2.48,1.24,3.71,1.21,2371
2024-12-25,2371,300.95,300.1,304.7,299.21,48947,1996587080.95,1.82,-0.57,-1.71,0.92,2371
2024-12-26,2371,298.47,299.42,301.76,296.87,51136,2070008428.14,1.63,-0.23,-0.68,0.96,2371
2024-12-27,2371,298.47,304.62,311.59,297.01,102058,4226981317.37,4.87,1.74,5.2,1.92,2371
2024-12-30,2371,302.94,300.67,307.85,298.84,59736,2444889843.55,2.96,-1.3,-3.95,1.12,2371
2024-12-31,2371,300.09,288.84,300.62,288.84,86215,3412912270.25,3.92,-3.93,-11.83,1.62,2371
2025-01-02,2371,288.84,278.03,289.13,274.44,80246,3045922503.89,5.09,-3.74,-10.81,1.51,2371
2025-01-03,2371,279.21,277.07,283.19,274.77,65996,2488917787.05,3.03,-0.35,-0.96,1.24,2371
2025-01-06,2371,277.8,277.96,283.19,275.14,44971,1694741842.99,2.91,0.32,0.89,0.84,2371
2025-01-07,2371,279.21,288.6,288.7,278.46,72287,2791793252.38,3.68,3.83,10.64,1.36,2371
2025-01-08,2371,285.88,285.34,287.79,279.04,58253,2236047004.22,3.03,-1.13,-3.26,1.09,2371
2025-01-09,2371,285.29,284.91,287.73,284.03,36101,1396584388.43,1.3,-0.15,-0.43,0.68,2371
2025-01-10,2371,284.84,283.4,291.47,282.79,50520,1966411298.68,3.05,-0.53,-1.51,0.95,2371
2025-01-13,2371,279.18,282.52,284.4,279.04,36305,1386841677.45,1.89,-0.31,-0.88,0.68,2371
2025-01-14,2371,284.73,289.1,290.7,275.59,72982,2820051052.35,5.35,2.33,6.58,1.37,2371
2025-01-15,2371,287.27,282.4,288.72,282.27,52578,2028311339.37,2.23,-2.32,-6.7,0.99,2371
2025-01-16,2371,285.73,289.84,296.97,285.18,83860,3301351708.13,4.17,2.63,7.44,1.57,2371
2025-01-17,2371,288.1,287.05,294.77,285.62,64200,2512600352.57,3.16,-0.96,-2.79,1.2,2371
2025-01-20,2371,288.13,287.05,291.05,286.18,50123,1956228288.83,1.7,0.0,0.0,0.94,2371
2025-01-21,2371,288.85,290.78,293.23,286.25,59282,2324652542.32,2.43,1.3,3.73,1.11,2371
2025-01-22,2371,290.64,284.33,291.44,283.86,57734,2236161726.82,2.61,-2.22,-6.45,1.08,2371
2025-01-23,2371,287.36,284.93,293.13,283.07,72577,2832955555.81,3.54,0.21,0.6,1.36,2371
2025-01-24,2371,284.51,280.26,286.1,280.1,80041,3058725214.97,2.11,-1.64,-4.67,1.5,2371
2025-01-27,2371,280.26,278.47,280.84,277.24,44739,1689555230.72,1.28,-0.64,-1.79,0.84,2371
2025-02-05,2371,282.92,279.24,283.65,275.51,64102,2420655503.93,2.92,0.28,0.77,1.2,2371
2025-02-06,2371,277.36,303.88,303.88,277.09,166717,6651754806.21,9.59,8.82,24.64,3.13,2371
2025-02-07,2371,302.77,301.13,304.77,296.7,103163,4201797135.73,2.66,-0.9,-2.75,1.93,2371
2025-02-10,2371,302.18,299.94,302.18,295.63,63714,2575865758.4,2.18,-0.4,-1.19,1.19,2371
2025-02-11,2371,298.47,296.76,300.69,294.14,52964,2126877115.5,2.18,-1.06,-3.18,0.99,2371
2025-02-12,2371,299.21,306.37,307.49,298.95,98061,4036083905.2,2.88,3.24,9.61,1.84,2371
2025-02-13,2371,305.73,302.66,310.79,302.1,59596,2458875358.71,2.84,-1.21,-3.71,1.12,2371
2025-02-14,2371,299.99,308.77,309.44,297.15,75096,3088859135.13,4.06,2.02,6.11,1.41,2371
2025-02-17,2371,310.33,316.16,316.77,308.59,91473,3882028495.69,2.65,2.39,7.39,1.71,2371
2025-02-18,2371,320.87,319.21,330.07,317.03,117787,5160033722.04,4.12,0.96,3.05,2.21,2371
2025-02-19,2371,319.2,337.73,338.47,317.74,108954,4888295436.19,6.49,5.8,18.52,2.04,2371
