日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-11-23,002475,29.6,30.39,30.51,29.32,623931,1903571957.6,4.01,2.39,0.71,0.87
2023-11-24,002475,30.23,30.56,30.73,29.83,489933,1510203704.76,2.96,0.56,0.17,0.69
2023-11-27,002475,30.97,31.19,31.4,30.64,698712,2205796250.24,2.49,2.06,0.63,0.98
2023-11-28,002475,31.18,31.24,31.45,30.9,418550,1326495104.87,1.76,0.16,0.05,0.59
2023-11-29,002475,31.35,31.3,31.48,31.1,326690,1039652636.74,1.22,0.19,0.06,0.46
2023-11-30,002475,31.15,31.33,31.43,30.8,331525,1052938214.38,2.01,0.1,0.03,0.46
2023-12-01,002475,31.16,30.86,31.32,30.63,376406,1182195788.02,2.2,-1.5,-0.47,0.53
2023-12-04,002475,30.94,30.49,30.95,30.06,347656,1077716756.43,2.88,-1.2,-0.37,0.49
2023-12-05,002475,30.25,29.9,30.49,29.87,350328,1072489554.69,2.03,-1.94,-0.59,0.49
2023-12-06,002475,29.8,29.79,30.05,29.41,466012,1406142086.53,2.14,-0.37,-0.11,0.65
2023-12-07,002475,29.6,29.41,29.73,29.2,410809,1229911883.13,1.78,-1.28,-0.38,0.58
2023-12-08,002475,29.41,30.39,30.71,29.41,558848,1716984751.54,4.42,3.33,0.98,0.78
2023-12-11,002475,30.13,30.93,31.03,30.01,424961,1316841300.98,3.36,1.78,0.54,0.6
2023-12-12,002475,30.81,31.5,31.65,30.72,547642,1747130711.63,3.01,1.84,0.57,0.77
2023-12-13,002475,31.4,31.28,31.81,31.26,358850,1149019049.51,1.75,-0.7,-0.22,0.5
2023-12-14,002475,31.5,30.99,31.63,30.91,326317,1035244483.05,2.3,-0.93,-0.29,0.46
2023-12-15,002475,31.18,31.23,32.05,31.12,498781,1596585133.85,3.0,0.77,0.24,0.7
2023-12-18,002475,31.23,31.45,31.72,31.09,438980,1404492590.63,2.02,0.7,0.22,0.62
2023-12-19,002475,31.5,32.0,32.26,30.68,506914,1636253411.32,5.02,1.75,0.55,0.71
2023-12-20,002475,32.0,32.17,32.55,31.83,549919,1804514363.73,2.25,0.53,0.17,0.77
2023-12-21,002475,32.0,32.08,32.32,31.64,434355,1410450753.64,2.11,-0.28,-0.09,0.61
2023-12-22,002475,32.0,31.85,32.44,31.69,331809,1078313738.7,2.34,-0.72,-0.23,0.46
2023-12-25,002475,31.75,32.29,32.35,31.69,273648,894426793.3,2.07,1.38,0.44,0.38
2023-12-26,002475,32.22,31.75,32.22,31.36,269431,866548717.07,2.66,-1.67,-0.54,0.38
2023-12-27,002475,31.7,32.11,32.24,31.6,316410,1028648309.78,2.02,1.13,0.36,0.44
2023-12-28,002475,32.25,32.7,33.16,32.14,494463,1645968950.85,3.18,1.84,0.59,0.69
2023-12-29,002475,32.7,33.95,34.35,32.64,802966,2760421409.34,5.23,3.82,1.25,1.12
2024-01-02,002475,33.94,33.48,34.46,33.45,471353,1615427567.9,2.97,-1.38,-0.47,0.66
2024-01-03,002475,33.19,32.17,33.43,31.91,770369,2534226472.63,4.54,-3.91,-1.31,1.08
2024-01-04,002475,32.1,32.0,32.3,31.67,377648,1223579710.97,1.96,-0.53,-0.17,0.53
2024-01-05,002475,32.3,32.0,32.83,31.7,386303,1265820915.38,3.53,0.0,0.0,0.54
2024-01-08,002475,31.96,30.83,32.15,30.8,427173,1352044404.56,4.22,-3.66,-1.17,0.6
2024-01-09,002475,31.05,30.96,31.8,30.77,370694,1174568317.7,3.34,0.42,0.13,0.52
2024-01-10,002475,30.96,30.72,31.02,30.47,385054,1200801470.43,1.78,-0.78,-0.24,0.54
2024-01-11,002475,30.5,30.8,30.96,30.13,529658,1647592779.03,2.7,0.26,0.08,0.74
2024-01-12,002475,30.51,30.1,30.59,29.82,561662,1719490145.79,2.5,-2.27,-0.7,0.79
2024-01-15,002475,29.85,30.18,30.4,29.53,372874,1137104936.89,2.89,0.27,0.08,0.52
2024-01-16,002475,29.9,29.79,30.1,29.43,477491,1442796232.04,2.22,-1.29,-0.39,0.67
2024-01-17,002475,29.7,27.9,29.7,27.9,980522,2836256308.16,6.04,-6.34,-1.89,1.37
2024-01-18,002475,27.7,28.22,28.3,27.25,649723,1828744329.39,3.76,1.15,0.32,0.91
2024-01-19,002475,28.03,28.84,29.08,28.01,553321,1620327537.31,3.79,2.2,0.62,0.77
2024-01-22,002475,29.23,28.43,29.44,28.08,542092,1589908870.15,4.72,-1.42,-0.41,0.76
2024-01-23,002475,28.42,28.77,28.98,28.06,552578,1603952894.16,3.24,1.2,0.34,0.77
2024-01-24,002475,28.79,28.55,28.99,27.74,495900,1422758883.17,4.34,-0.76,-0.22,0.69
2024-01-25,002475,28.5,28.63,28.79,28.11,518524,1504726631.35,2.38,0.28,0.08,0.73
2024-01-26,002475,28.5,27.32,28.56,27.1,917752,2572233224.31,5.1,-4.58,-1.31,1.28
2024-01-29,002475,27.32,26.66,27.42,26.58,583463,1596066872.11,3.07,-2.42,-0.66,0.82
2024-01-30,002475,26.52,26.02,26.8,25.95,415766,1112621827.51,3.19,-2.4,-0.64,0.58
2024-01-31,002475,25.95,24.99,25.95,24.7,848554,2171478153.45,4.8,-3.96,-1.03,1.19
2024-02-01,002475,24.97,25.35,25.74,24.56,543421,1397901938.22,4.72,1.44,0.36,0.76
2024-02-02,002475,25.32,25.13,25.95,24.38,617107,1590845567.11,6.19,-0.87,-0.22,0.86
2024-02-05,002475,25.14,26.48,27.16,24.8,950974,2507389707.85,9.39,5.37,1.35,1.33
2024-02-06,002475,26.04,27.72,27.76,26.0,805153,2236373339.88,6.65,4.68,1.24,1.13
2024-02-07,002475,27.74,27.73,28.15,27.46,633852,1791035761.96,2.49,0.04,0.01,0.89
2024-02-08,002475,28.0,28.44,28.9,27.9,613292,1781272197.65,3.61,2.56,0.71,0.86
2024-02-19,002475,28.3,26.99,28.48,26.51,1282920,3545870084.23,6.93,-5.1,-1.45,1.79
2024-02-20,002475,26.69,26.48,26.79,25.78,1116352,2980169056.33,3.74,-1.89,-0.51,1.56
2024-02-21,002475,26.16,26.97,27.38,26.0,865388,2372792197.23,5.21,1.85,0.49,1.21
2024-02-22,002475,26.98,27.1,27.16,26.58,605720,1659768549.67,2.15,0.48,0.13,0.85
2024-02-23,002475,27.0,26.66,27.08,26.24,1044899,2824126846.9,3.1,-1.62,-0.44,1.46
2024-02-26,002475,26.57,26.93,27.36,26.21,1021540,2778574238.63,4.31,1.01,0.27,1.43
2024-02-27,002475,26.65,27.61,27.61,26.55,1109042,3064076548.34,3.94,2.53,0.68,1.55
2024-02-28,002475,27.62,26.67,28.09,26.67,1288688,3577996983.13,5.14,-3.4,-0.94,1.8
2024-02-29,002475,26.4,27.08,27.16,26.26,1213736,3316658334.07,3.37,1.54,0.41,1.7
2024-03-01,002475,26.95,27.84,27.94,26.8,1378964,3858537358.81,4.21,2.81,0.76,1.93
2024-03-04,002475,28.08,27.51,28.32,27.16,1165900,3272789948.85,4.17,-1.19,-0.33,1.63
2024-03-05,002475,27.16,27.69,27.99,26.95,1213815,3400763490.93,3.78,0.65,0.18,1.7
2024-03-06,002475,27.25,27.46,28.18,26.8,1248213,3481125657.72,4.98,-0.83,-0.23,1.74
2024-03-07,002475,27.24,26.68,27.52,26.68,975541,2684561496.74,3.06,-2.84,-0.78,1.36
2024-03-08,002475,26.83,27.06,27.18,26.55,856905,2347920403.78,2.36,1.42,0.38,1.2
2024-03-11,002475,26.86,27.76,27.8,26.57,1275929,3558325670.78,4.55,2.59,0.7,1.78
2024-03-12,002475,27.74,27.99,28.26,27.62,1031779,2932752550.73,2.31,0.83,0.23,1.44
2024-03-13,002475,27.99,27.75,28.14,27.69,614537,1743565051.51,1.61,-0.86,-0.24,0.86
2024-03-14,002475,27.66,27.06,27.68,26.83,886458,2453006387.24,3.06,-2.49,-0.69,1.24
2024-03-15,002475,26.95,27.27,27.28,26.85,571640,1575093637.42,1.59,0.78,0.21,0.8
2024-03-18,002475,27.3,27.54,27.68,27.11,910107,2539839819.57,2.09,0.99,0.27,1.27
2024-03-19,002475,27.6,28.96,29.4,27.45,2286726,6701403147.74,7.08,5.16,1.42,3.2
2024-03-20,002475,29.04,29.15,30.07,28.95,1777071,5320563307.96,3.87,0.66,0.19,2.48
2024-03-21,002475,29.56,29.23,29.85,29.1,1131200,3383200423.62,2.57,0.27,0.08,1.58
2024-03-22,002475,29.46,31.34,31.78,29.35,2392358,7459121640.25,8.31,7.22,2.11,3.34
2024-03-25,002475,31.0,29.97,31.1,29.86,1574341,4852813285.49,3.96,-4.37,-1.37,2.2
2024-03-26,002475,29.5,30.45,30.79,29.49,1170034,3602634666.25,4.34,1.6,0.48,1.64
2024-03-27,002475,29.95,28.91,30.14,28.91,933051,2790902240.88,4.04,-5.06,-1.54,1.3
2024-03-28,002475,28.9,29.25,29.7,28.7,729429,2170592444.56,3.46,1.18,0.34,1.02
2024-03-29,002475,29.01,28.91,29.26,28.38,688430,2013985448.91,3.01,-1.16,-0.34,0.96
2024-04-01,002475,29.3,29.17,29.5,28.92,624946,1856919377.2,2.01,0.9,0.26,0.87
2024-04-02,002475,29.17,28.14,29.25,27.89,1006560,2896339355.85,4.66,-3.53,-1.03,1.41
2024-04-03,002475,28.15,28.26,28.72,27.95,688258,1984368702.53,2.74,0.43,0.12,0.96
2024-04-08,002475,28.08,27.54,28.1,27.3,798312,2246027915.95,2.83,-2.55,-0.72,1.11
2024-04-09,002475,27.6,27.95,28.06,27.47,446407,1262310289.23,2.14,1.49,0.41,0.62
2024-04-10,002475,27.87,27.19,27.88,26.95,613420,1702273475.69,3.33,-2.72,-0.76,0.86
2024-04-11,002475,26.95,27.13,27.68,26.9,485402,1349239802.59,2.87,-0.22,-0.06,0.68
2024-04-12,002475,27.32,27.32,28.0,27.2,620059,1744261717.08,2.95,0.7,0.19,0.87
2024-04-15,002475,27.33,27.3,27.58,27.01,574029,1596636434.4,2.09,-0.07,-0.02,0.8
2024-04-16,002475,27.05,26.35,27.18,26.21,795446,2154982859.48,3.55,-3.48,-0.95,1.11
2024-04-17,002475,26.47,26.78,26.86,26.35,635635,1724587974.03,1.94,1.63,0.43,0.89
2024-04-18,002475,26.58,26.55,26.86,26.03,700812,1888643492.85,3.1,-0.86,-0.23,0.98
2024-04-19,002475,26.3,25.89,26.32,25.6,669953,1770229114.9,2.71,-2.49,-0.66,0.94
2024-04-22,002475,25.6,26.75,26.86,25.42,737068,1979564501.56,5.56,3.32,0.86,1.03
2024-04-23,002475,26.52,27.09,27.29,26.52,604693,1661766671.48,2.88,1.27,0.34,0.84
2024-04-24,002475,27.19,27.17,27.56,26.7,784690,2166209969.66,3.17,0.3,0.08,1.1
2024-04-25,002475,27.64,28.04,28.72,27.64,1231137,3532718834.9,3.97,3.2,0.87,1.72
2024-04-26,002475,28.04,28.29,28.59,27.9,830635,2386161534.87,2.46,0.89,0.25,1.16
2024-04-29,002475,28.71,29.33,29.66,28.55,1210446,3595607197.67,3.92,3.68,1.04,1.69
2024-04-30,002475,29.26,28.7,29.45,28.64,637600,1877974568.8,2.76,-2.15,-0.63,0.89
2024-05-06,002475,29.8,30.49,30.67,29.8,1415807,4362093786.25,3.03,6.24,1.79,1.98
2024-05-07,002475,30.19,30.36,30.76,30.06,581368,1797858074.91,2.3,-0.43,-0.13,0.81
2024-05-08,002475,30.0,29.1,30.0,29.08,795330,2372896262.12,3.03,-4.15,-1.26,1.11
2024-05-09,002475,29.11,29.32,29.7,29.11,494090,1476124915.57,2.03,0.76,0.22,0.69
2024-05-10,002475,29.35,29.0,29.46,28.67,514899,1515276799.59,2.69,-1.09,-0.32,0.72
2024-05-13,002475,28.89,30.08,30.45,28.8,873210,2657530498.23,5.69,3.72,1.08,1.22
2024-05-14,002475,31.45,30.58,31.7,30.51,1074025,3383702906.42,3.96,1.66,0.5,1.5
2024-05-15,002475,30.5,30.16,30.79,30.1,419071,1293998460.81,2.26,-1.37,-0.42,0.59
2024-05-16,002475,30.7,31.26,31.55,30.46,1017640,3222156376.54,3.61,3.65,1.1,1.42
2024-05-17,002475,31.04,31.14,31.45,30.9,525859,1665148626.08,1.76,-0.38,-0.12,0.73
2024-05-20,002475,30.92,31.12,31.5,30.81,475298,1502283358.21,2.22,-0.06,-0.02,0.66
2024-05-21,002475,31.0,31.37,31.79,30.84,578895,1850377741.82,3.05,0.8,0.25,0.81
2024-05-22,002475,31.3,32.36,32.5,31.2,842653,2748987218.14,4.14,3.16,0.99,1.18
2024-05-23,002475,32.1,32.01,32.45,31.71,495721,1612873100.06,2.29,-1.08,-0.35,0.69
2024-05-24,002475,31.86,31.01,32.35,30.9,810327,2589338578.39,4.53,-3.12,-1.0,1.13
2024-05-27,002475,31.31,31.39,31.93,30.98,557846,1773904805.8,3.06,1.23,0.38,0.78
2024-05-28,002475,31.25,30.61,31.26,30.5,616102,1926962938.07,2.42,-2.48,-0.78,0.86
2024-05-29,002475,30.77,30.68,30.99,30.29,431613,1342584227.52,2.29,0.23,0.07,0.6
2024-05-30,002475,30.52,31.76,32.25,30.33,772733,2487336940.18,6.26,3.52,1.08,1.08
2024-05-31,002475,31.7,31.29,32.24,31.2,566361,1821116747.96,3.27,-1.48,-0.47,0.79
2024-06-03,002475,31.14,32.01,32.6,31.11,829834,2699177158.08,4.76,2.3,0.72,1.16
2024-06-04,002475,31.9,32.23,32.35,31.65,484441,1575657989.9,2.19,0.69,0.22,0.68
2024-06-05,002475,32.08,32.38,32.99,32.0,695648,2303493633.66,3.07,0.47,0.15,0.97
2024-06-06,002475,32.7,32.6,33.25,32.49,686927,2290997652.28,2.35,0.68,0.22,0.96
2024-06-07,002475,32.56,31.7,32.6,31.35,777338,2507079747.84,3.83,-2.76,-0.9,1.08
2024-06-11,002475,30.5,31.28,31.44,30.38,673572,2120334750.93,3.34,-1.32,-0.42,0.94
2024-06-12,002475,33.08,32.92,33.5,32.69,1309099,4394573914.0,2.59,5.24,1.64,1.83
2024-06-13,002475,33.45,32.73,33.88,32.54,893483,3010452013.42,4.07,-0.58,-0.19,1.25
2024-06-14,002475,32.7,33.85,34.19,32.66,1017630,3473393693.01,4.67,3.42,1.12,1.42
2024-06-17,002475,34.05,36.5,37.2,33.93,1616777,5878248629.8,9.66,7.83,2.65,2.26
2024-06-18,002475,37.27,37.49,37.78,36.32,1607076,6048554178.24,4.0,2.71,0.99,2.24
2024-06-19,002475,37.37,37.57,38.0,36.9,969464,3678586917.35,2.93,0.21,0.08,1.35
2024-06-20,002475,37.4,36.76,37.87,36.65,780781,2935429678.23,3.25,-2.16,-0.81,1.09
2024-06-21,002475,36.16,37.22,37.5,36.07,670559,2513337692.46,3.89,1.25,0.46,0.94
2024-06-24,002475,37.05,37.38,38.43,36.98,1038281,3971924082.97,3.9,0.43,0.16,1.45
2024-06-25,002475,37.02,36.66,37.34,36.29,829362,3083180797.22,2.81,-1.93,-0.72,1.16
2024-06-26,002475,36.75,37.7,38.0,36.71,790073,2989094129.32,3.52,2.84,1.04,1.1
2024-06-27,002475,37.6,38.35,39.72,37.51,1248712,4902288044.1,5.86,1.72,0.65,1.74
2024-06-28,002475,38.0,38.81,39.37,37.75,933749,3667487400.12,4.22,1.2,0.46,1.3
2024-07-01,002475,38.7,38.41,39.0,37.43,665489,2575664846.6,4.05,-1.03,-0.4,0.93
2024-07-02,002475,38.99,38.59,39.36,38.32,690653,2716509616.57,2.71,0.47,0.18,0.96
2024-07-03,002475,38.59,38.39,39.28,38.12,526073,2051170079.95,3.01,-0.52,-0.2,0.73
2024-07-04,002475,38.38,38.36,39.06,38.18,547281,2141164149.92,2.29,-0.08,-0.03,0.76
2024-07-05,002475,38.5,38.23,38.56,37.39,673566,2583811836.0,3.05,-0.34,-0.13,0.94
2024-07-08,002475,38.25,38.87,39.16,38.0,782297,3064039455.5,3.03,1.67,0.64,1.09
2024-07-09,002475,38.87,40.89,41.11,38.56,1142994,4665735421.42,6.56,5.2,2.02,1.59
2024-07-10,002475,40.89,40.58,41.23,40.32,748753,3085524885.51,2.23,-0.76,-0.31,1.04
2024-07-11,002475,40.85,41.58,42.74,40.39,1052494,4391554900.46,5.79,2.46,1.0,1.46
2024-07-12,002475,40.2,40.72,41.09,39.99,680893,2772799717.95,2.65,-2.07,-0.86,0.95
2024-07-15,002475,40.86,40.79,41.18,40.15,474745,1942358326.09,2.53,0.17,0.07,0.66
2024-07-16,002475,41.13,42.97,43.1,41.1,911656,3874989349.53,4.9,5.34,2.18,1.27
2024-07-17,002475,42.8,41.85,42.97,41.3,707182,2996429461.7,3.89,-2.61,-1.12,0.98
2024-07-18,002475,40.68,40.75,41.41,39.44,1040685,4211742715.58,4.71,-2.63,-1.1,1.45
2024-07-19,002475,39.52,39.95,40.76,39.49,918003,3684921261.35,3.12,-1.96,-0.8,1.28
2024-07-22,002475,39.86,39.52,39.86,38.43,837781,3306643348.33,3.58,-1.08,-0.43,1.17
2024-07-23,002475,39.54,38.23,39.68,38.08,703560,2726808397.11,4.05,-3.26,-1.29,0.98
2024-07-24,002475,38.2,37.68,38.7,37.21,701532,2660422226.66,3.9,-1.44,-0.55,0.98
2024-07-25,002475,37.1,36.89,37.56,35.92,761516,2803169140.25,4.35,-2.1,-0.79,1.06
2024-07-26,002475,36.67,37.72,37.9,36.4,734279,2758321201.03,4.07,2.25,0.83,1.02
2024-07-29,002475,37.72,38.18,39.18,37.24,740614,2851512370.11,5.14,1.22,0.46,1.03
2024-07-30,002475,37.94,37.26,38.17,36.93,595108,2229260996.03,3.25,-2.41,-0.92,0.83
2024-07-31,002475,37.2,38.03,38.3,37.02,771015,2935218917.0,3.44,2.07,0.77,1.07
2024-08-01,002475,38.79,37.63,38.9,37.6,501571,1915660369.27,3.42,-1.05,-0.4,0.7
2024-08-02,002475,36.9,36.99,38.08,36.8,503031,1882352286.83,3.4,-1.7,-0.64,0.7
2024-08-05,002475,34.8,34.31,35.83,34.14,1310978,4589180289.89,4.57,-7.25,-2.68,1.82
2024-08-06,002475,35.3,35.19,35.77,34.63,600476,2121263050.54,3.32,2.56,0.88,0.84
2024-08-07,002475,35.0,34.88,35.45,34.64,333975,1175636337.09,2.3,-0.88,-0.31,0.46
2024-08-08,002475,34.71,35.32,35.79,34.21,507702,1796470398.7,4.53,1.26,0.44,0.71
2024-08-09,002475,35.66,36.13,36.68,35.59,528991,1927040758.06,3.09,2.29,0.81,0.74
2024-08-12,002475,36.0,36.23,36.76,35.88,323365,1180919202.87,2.44,0.28,0.1,0.45
2024-08-13,002475,36.1,36.8,37.12,36.1,381241,1404964638.99,2.82,1.57,0.57,0.53
2024-08-14,002475,36.79,36.37,37.11,36.2,292338,1076515366.19,2.47,-1.17,-0.43,0.41
2024-08-15,002475,36.23,36.51,37.24,36.17,448947,1657492618.46,2.94,0.38,0.14,0.62
2024-08-16,002475,36.76,36.84,37.24,36.67,385970,1431879104.91,1.56,0.9,0.33,0.54
2024-08-19,002475,37.26,36.52,37.56,36.4,356624,1319697290.27,3.15,-0.87,-0.32,0.5
2024-08-20,002475,36.5,36.43,36.89,36.18,288549,1056238431.47,1.94,-0.25,-0.09,0.4
2024-08-21,002475,36.11,37.2,38.13,36.0,579365,2170789721.83,5.85,2.11,0.77,0.81
2024-08-22,002475,37.4,37.6,37.86,36.5,511122,1914992682.09,3.66,1.08,0.4,0.71
2024-08-23,002475,37.33,37.69,37.74,37.06,340666,1284706433.98,1.81,0.24,0.09,0.47
2024-08-26,002475,37.72,37.15,37.8,36.32,713162,2655200552.17,3.93,-1.43,-0.54,0.99
2024-08-27,002475,36.84,36.34,37.28,36.25,439291,1618481513.59,2.77,-2.18,-0.81,0.61
2024-08-28,002475,36.3,36.4,37.02,36.15,361179,1325186415.49,2.39,0.17,0.06,0.5
2024-08-29,002475,36.3,37.03,37.4,35.4,507891,1870534741.25,5.49,1.73,0.63,0.71
2024-08-30,002475,36.86,39.22,39.9,36.86,1104549,4332383270.59,8.21,5.91,2.19,1.54
2024-09-02,002475,39.02,38.35,39.18,38.0,554869,2148528239.65,3.01,-2.22,-0.87,0.77
2024-09-03,002475,38.14,38.43,38.96,37.96,371640,1437278502.06,2.61,0.21,0.08,0.52
2024-09-04,002475,37.6,37.64,37.8,36.3,651365,2430239363.96,3.9,-2.06,-0.79,0.91
2024-09-05,002475,37.35,37.03,37.74,36.8,483297,1806366229.18,2.5,-1.62,-0.61,0.67
2024-09-06,002475,37.01,35.7,37.03,35.7,542166,1966184557.17,3.59,-3.59,-1.33,0.75
2024-09-09,002475,35.6,35.69,36.34,35.42,445378,1606088449.0,2.58,-0.03,-0.01,0.62
2024-09-10,002475,35.48,36.31,36.68,34.9,512348,1853396928.93,4.99,1.74,0.62,0.71
2024-09-11,002475,36.18,35.94,36.48,35.61,316465,1144664789.85,2.4,-1.02,-0.37,0.44
2024-09-12,002475,36.01,36.29,36.58,35.61,375116,1362558039.38,2.7,0.97,0.35,0.52
2024-09-13,002475,36.28,36.95,37.68,36.13,483313,1802034490.53,4.27,1.82,0.66,0.67
2024-09-18,002475,36.4,35.7,36.6,34.64,617626,2202235564.44,5.3,-3.38,-1.25,0.86
2024-09-19,002475,35.71,35.58,35.96,35.25,441887,1584574838.87,1.99,-0.34,-0.12,0.61
2024-09-20,002475,35.96,36.4,36.79,35.82,604534,2213207425.5,2.73,2.3,0.82,0.84
2024-09-23,002475,35.96,36.28,37.22,35.82,313803,1153690715.26,3.85,-0.33,-0.12,0.44
2024-09-24,002475,36.8,38.57,38.59,36.09,712381,2692513678.85,6.89,6.31,2.29,0.99
2024-09-25,002475,39.13,38.26,39.49,38.08,678746,2654197117.39,3.66,-0.8,-0.31,0.94
2024-09-26,002475,38.2,38.22,38.5,37.15,1003994,3816399170.77,3.53,-0.1,-0.04,1.4
2024-09-27,002475,38.23,40.28,40.99,38.2,1205144,4810204420.19,7.3,5.39,2.06,1.68
2024-09-30,002475,41.8,43.26,43.75,40.81,1604892,6841666995.79,7.3,7.4,2.98,2.23
2024-10-08,002475,47.61,46.13,47.61,43.03,2046554,9363148070.82,10.59,6.63,2.87,2.84
2024-10-09,002475,44.8,41.88,44.9,41.59,1501811,6533912049.87,7.18,-9.21,-4.25,2.08
2024-10-10,002475,41.9,43.25,44.49,41.9,1170367,5121025719.87,6.18,3.27,1.37,1.62
2024-10-11,002475,43.19,42.0,43.25,41.31,710843,3008618404.44,4.49,-2.89,-1.25,0.99
2024-10-14,002475,41.65,43.79,43.85,41.65,827991,3593805898.56,5.24,4.26,1.79,1.15
2024-10-15,002475,43.79,43.4,44.8,43.1,729663,3228800891.05,3.88,-0.89,-0.39,1.01
2024-10-16,002475,42.68,42.11,42.8,41.58,656478,2779632344.23,2.81,-2.97,-1.29,0.91
2024-10-17,002475,42.12,41.76,42.89,41.75,542293,2303664924.04,2.71,-0.83,-0.35,0.75
2024-10-18,002475,41.8,44.25,45.01,41.8,1222074,5381693425.86,7.69,5.96,2.49,1.7
2024-10-21,002475,44.67,45.22,46.95,43.71,1260193,5778409421.87,7.32,2.19,0.97,1.75
2024-10-22,002475,45.22,45.85,46.79,44.22,665568,3045018324.86,5.68,1.39,0.63,0.92
2024-10-23,002475,45.57,45.01,46.13,44.73,534754,2437777061.84,3.05,-1.83,-0.84,0.74
2024-10-24,002475,44.3,43.75,44.36,43.42,732181,3219872263.1,2.09,-2.8,-1.26,1.02
2024-10-25,002475,43.75,43.15,43.95,42.4,785824,3392614768.35,3.54,-1.37,-0.6,1.09
2024-10-28,002475,43.4,43.43,43.77,42.13,603622,2613416856.0,3.8,0.65,0.28,0.84
2024-10-29,002475,43.43,43.22,44.2,43.02,656411,2873779547.7,2.72,-0.48,-0.21,0.91
2024-10-30,002475,42.9,42.78,43.66,42.6,586563,2536235915.29,2.45,-1.02,-0.44,0.81
2024-10-31,002475,42.78,42.02,42.99,41.71,758899,3220955107.1,2.99,-1.78,-0.76,1.05
2024-11-01,002475,42.03,41.99,43.1,41.88,594388,2533553742.6,2.9,-0.07,-0.03,0.82
2024-11-04,002475,41.99,42.61,43.05,41.91,490870,2096422339.82,2.71,1.48,0.62,0.68
2024-11-05,002475,42.51,43.0,43.35,41.92,859137,3698184436.47,3.36,0.92,0.39,1.19
2024-11-06,002475,43.01,41.13,43.05,40.89,1870470,7817062351.69,5.02,-4.35,-1.87,2.59
2024-11-07,002475,40.35,40.73,40.75,39.8,1459966,5888382813.87,2.31,-0.97,-0.4,2.02
2024-11-08,002475,41.3,40.1,41.35,39.94,1270298,5178888518.73,3.46,-1.55,-0.63,1.76
2024-11-11,002475,39.82,40.5,40.62,39.31,1372196,5520264021.3,3.27,1.0,0.4,1.9
2024-11-12,002475,40.55,41.34,42.49,39.9,1991681,8259616975.25,6.4,2.07,0.84,2.76
2024-11-13,002475,40.8,41.39,41.48,40.3,1043251,4287516984.25,2.85,0.12,0.05,1.45
2024-11-14,002475,41.38,39.9,41.38,39.8,828706,3378252844.8,3.82,-3.6,-1.49,1.15
2024-11-15,002475,39.7,39.1,40.12,39.1,770599,3071696125.07,2.56,-2.01,-0.8,1.07
2024-11-18,002475,39.1,38.31,39.61,38.12,801792,3125441187.36,3.81,-2.02,-0.79,1.11
2024-11-19,002475,38.4,38.33,38.69,37.54,868379,3319633660.19,3.0,0.05,0.02,1.2
2024-11-20,002475,38.34,38.39,38.52,37.98,802781,3085803304.19,1.41,0.16,0.06,1.11
2024-11-21,002475,38.31,39.03,39.43,37.8,970589,3767308387.43,4.25,1.67,0.64,1.35
2024-11-22,002475,38.8,37.45,39.43,37.4,902723,3483981189.53,5.2,-4.05,-1.58,1.25
2024-11-25,002475,37.46,36.46,37.6,36.11,987550,3640404673.5,3.98,-2.64,-0.99,1.37
2024-11-26,002475,36.61,36.96,37.68,36.46,755554,2826202313.99,3.35,1.37,0.5,1.05
2024-11-27,002475,36.83,38.93,39.3,36.7,1495365,5771038359.28,7.03,5.33,1.97,2.07
2024-11-28,002475,38.66,38.0,38.74,37.94,729523,2804772468.27,2.05,-2.39,-0.93,1.01
2024-11-29,002475,37.85,38.48,39.08,37.85,901146,3495824651.19,3.24,1.26,0.48,1.25
2024-12-02,002475,38.99,40.36,40.65,38.98,1366204,5524834212.76,4.34,4.89,1.88,1.89
2024-12-03,002475,40.36,40.11,40.54,39.72,700547,2828060681.35,2.03,-0.62,-0.25,0.97
2024-12-04,002475,40.15,39.39,40.3,39.13,571380,2269379054.87,2.92,-1.8,-0.72,0.79
2024-12-05,002475,39.3,39.17,39.6,38.71,524039,2060728937.42,2.26,-0.56,-0.22,0.73
2024-12-06,002475,39.5,40.01,40.3,39.3,885410,3558019205.13,2.55,2.14,0.84,1.23
2024-12-09,002475,40.01,39.68,40.39,39.45,425672,1705033837.67,2.35,-0.82,-0.33,0.59
2024-12-10,002475,41.05,40.69,41.63,40.45,1310042,5402388324.53,2.97,2.55,1.01,1.82
2024-12-11,002475,40.71,41.05,41.87,40.0,958063,3948090976.66,4.6,0.88,0.36,1.33
2024-12-12,002475,41.19,41.17,42.0,40.73,706574,2925719291.51,3.09,0.29,0.12,0.98
2024-12-13,002475,40.8,40.38,40.88,40.2,662496,2695769595.97,1.65,-1.92,-0.79,0.92
2024-12-16,002475,40.2,39.58,40.46,39.45,523916,2094235044.57,2.5,-1.98,-0.8,0.73
2024-12-17,002475,39.58,40.1,41.15,39.49,720024,2924980197.48,4.19,1.31,0.52,1.0
2024-12-18,002475,40.33,39.86,40.49,39.76,454735,1824141817.95,1.82,-0.6,-0.24,0.63
2024-12-19,002475,39.45,41.47,41.65,39.14,1084658,4462268149.78,6.3,4.04,1.61,1.5
2024-12-20,002475,41.52,41.08,41.75,40.98,614387,2548121263.65,1.86,-0.94,-0.39,0.85
